5	1260	
id	mapid	priority	data	poly
737	220050000	9	70639	0.1,400.1;982.48,2494.37;1035.61,2584.07;1127.63,2673.42;1183.26,2748.58;1291.01,2778.01;1379.44,2743.7;1426.29,2669.52;1440.31,2616.59;1575.37,2513.92;1614.74,2388.13;1541.46,2233.91;1334.73,2178.12;1179.41,2168.28;1026.28,2287.5
738	220050000	2	70640	0.1,800.1;828.5,896.9;718.92,810.72;572.24,836.98;534.57,918.02;538,1108.65;457.69,1426.21;579.36,1527.99;630.73,1543.4;644.32,1622.54;760.75,1703.58;837.53,1666.39;1014.85,1638.7;1084.25,1825.8;1468.18,1827.55;1830.84,2052.65;1935.82,1857.83;1994.47,1520.32;2151.07,1486.87;2268.04,967.03;2191.95,666.22;2100.96,523.32;1841.86,471.21;1746.4,511.41;1714.98,440.26;1627.34,424.07;1545.84,491.05;1448.71,496.08;1435.32,629.27;1303.02,585.17;1141.69,635.97;1128.29,803.78;1067.44,798.2;998.78,792.06;923.98,808.81;925.65,906.49
739	220050000	2	70641	6.11,36.11;219.61,96.7;222.9,103.06;234.21,99.93;241.8,95.8;249.89,89.11;264.23,77.28;257.64,69.01;248.56,74.04;240.9,78.14;230.91,84.48
740	220050000	2	70642	0.2,400.2;2148.32,-11.8;2146.91,73.98;2155.22,115.88;2131.21,148.79;2125.02,184.72;2134.96,226.15;2117.45,258.61;2119.72,297.72;2130.14,330.34;2087.2,389.27;2088.23,419.17;2108.91,429.28;2122.03,427.88;2135.79,435.3;2144.86,513.55;2156.28,536.84;2208.19,542.3;2244.24,512.73;2219.45,319.77;2217.94,267.38;2211.17,221.14;2210.84,142.09;2228.96,72.19;2205.75,-11.17
741	220050000	12	70643	0.1,30.1;1949.15,2047.98;1952.05,2056.36;1954.03,2055.68;1955.25,2059.12;1960.39,2057.25;1959.26,2053.82;1962.77,2052.55;1962.45,2051.52;1966.82,2050.15;1967.17,2049.13;1965.91,2045.27;1964.93,2044.89;1960.66,2046.29;1959.87,2044.28;1958.74,2044.81;1957.92,2045.29;1956.34,2045.76;1956.02,2045.74
742	220050000	1	70644	5,605;2010.04,3182.3;2049.02,2891.27;2288.08,2687.28;2474.76,2616.97;2691.07,2550.62;2697.69,2456.18;2825.75,2334.07;2908.22,2237.5;3073.23,2124.47;3431.44,2117.99;3435.44,3412.43;2009.48,3417.75
743	220050000	1	70645	0.1,800.1;981.36,3112.06;1033.62,3024.18;975.84,2947.28;950.03,2849.85;994.55,2724.66;979.07,2642.06;945.34,2418.38;832.31,2289.79;790.54,2338.12;692.26,2382.35;671.86,2388.72;669.04,2669.46;552.72,2619.5;454.24,2671.33;404.71,2674.21;272.47,2469.51;365.37,2319.56;400.92,2318.37;599.38,2180.47;728.14,2198.19;807.84,2160.57;799.16,2043.81;835.14,1957.28;734.5,1861.83;751.73,1714.54;830.86,1622.1;1026.72,1616.61;1094.88,1792.89;1241.19,1802.39;1339.72,1781.38;1344.92,1816.52;1212.87,1932.07;1218.9,1970.52;1262.78,2070.29;1300.6,2143.41;1412.25,2152.71;1486.69,2108.85;1529.22,2050.37;1578.26,1864.15;1830.09,2044.06;1713.76,2285.79;1670.86,2413.01;1689.15,2685.64;1946.3,2789.05;2110.82,2667.18;2399.18,2623.54;2304.33,2856.89;2069.91,3101.17
744	220050000	1	70646	0.1,600.1;2913.41,2246.71;2901.11,2407.81;2778.51,2521.52;2734.8,2578.08;2138.17,2698.39;2042.48,2825.66;1890.46,2858.14;1621.35,2701.33;1618.92,2416.39;1689.08,2198.12;1922.05,1853.04;1968.99,1504.14;2145.85,1459.27;2404.77,1625.66;2467.2,1753.04;2601.98,1780.38;2727.35,1662.01;3009.16,1393.48;3102.96,1508.09;3103.09,2115.07
745	220050000	11	70647	0.1,29.15;2786.49,1950.08;2786.91,1951.14;2785.2,1954.72;2783.91,1955.02;2780.09,1953.2;2779.64,1954.15;2776.26,1952.62;2774.55,1955.84;2769.68,1953.28;2771.21,1950.08;2769.03,1949.23;2773.12,1941.32;2779.55,1944.32;2780.05,1944.81;2781.08,1945.38;2781.58,1945.53;2783.42,1946.32;2782.59,1948.11
746	220050000	1	70648	5,505;1912.22,3253.68;2036.57,3025.62;2252.07,2835.97;2367.17,2663.6;2710.28,2574.97;2822.3,2533.39;2864.12,2521.29;2980.76,2313.31;3420.71,2312.63;3418.99,3403.9;1910.15,3406.82
747	220050000	12	70649	0.2,59.2;1280.14,1922.62;1279.89,1933.74;1297.03,1934.13;1297.04,1931.54;1302.8,1931.54;1302.85,1925.78;1296.94,1925.42;1297.12,1922.85
748	220050000	7	70650	5.1,35.1;-122.2,-504.46;-130.04,334.94;24.41,326.81;58.56,84.56;69.94,219.51;70.2,321.42;115.69,415.5;169.66,430.95;239.8,418.05;347.18,401.99;499.52,407.03;547.54,483.61;536.28,551.25;560.59,606.21;520.96,651.83;533.61,720.44;566.58,766.73;632.64,814.2;654.62,843.51;699.25,814.2;698.92,789.22;608.55,720.44;558.59,666.15;593.56,608.54;559.26,548.92;596.89,512.62;584.55,461.56;645.57,375.55;666.97,264.76;721.11,235.8;790.35,263.5;1023.27,116.2;1033.34,24.29;762.11,-105.47;780.27,-197.08;853.43,-245.86;1082.68,-83.27;1221.14,-77.71;1258.53,-69.58;1268.02,-523.87
749	220050000	2	70651	0.1,800.1;637.31,2550.92;651.2,2642.98;695.89,2727.93;725.44,2743.08;793.77,2741.23;910.43,2603.11;997.3,2534.03;1001.07,2403.91;840.03,2256.04;787.74,2326.71;648.03,2385.62
750	220050000	11	70652	0.1,300.1;231.47,2579.96;219.6,2583.05;201.49,2595.78;199.23,2605.83;211.37,2618.93;222.49,2612.71;235.61,2611.5;242.81,2600.88;240,2590.51
751	220050000	6	70653	0.1,150.1;183.98,2291.16;154.66,2316.46;111.05,2352.3;133.75,2384.86;112.54,2447.58;145.1,2478.94;189.3,2422.79;287.91,2427.05;332.2,2375.63;347.05,2321.92;301.35,2242.18;242.76,2198.19;200.95,2223.28
752	220050000	3	70654	5.2,405.2;1614.72,818.94;1607.48,940.8;1641.26,1043.35;1771.57,1119.36;1900.66,1098.85;1995.97,1004.74;2021.31,909.43;2006.83,798.43;1963.4,748.96;1864.47,675.37;1802.93,670.54;1706.41,715.18
753	220050000	10	70655	30,63;1397.13,2037.26;1400.42,2035.22;1397.18,2029.48;1403.18,2026.22;1406.48,2031.86;1410.14,2029.92;1418.6,2044.65;1405.61,2052.42
754	220050000	1	70656	0.1,600.1;2485.49,955.45;2130.25,1242.47;2128.94,1504.15;2355.99,1682.28;2439.07,1812.11;2630.9,1817.66;2920.86,1535.15;3143.44,1465.13;3143.44,946.32
755	220050000	1	70657	0.1,5.1;1722.57,3388;1725.24,3086.16;3084.22,2204.59;3397.26,2201.47;3402.39,3384.84
756	220050000	1	70658	5,25;2336.37,2943.48;2199.7,3005.47;2106.51,2997.26;2033.48,3060.06;1926.27,3257.98;1923.38,3369.94;3381.77,3371.13;3372.07,2329.27;3063.11,2329.74;3052.88,2453.02;3005.43,2482.33;2977.98,2513.96;2964.02,2548.38;2970.07,2572.11;2994.73,2578.62;2983.56,2587.93;2993.8,2610.72;2979.38,2601.42;2960.3,2591.18;2947.28,2609.79;2959.05,2649;2939.56,2702.35;2884.26,2680.26;2795.4,2735.79;2776.63,2757.5;2764.95,2735.79;2549.63,2739.76;2465.12,2801.52
757	220050000	14	70659	1,56;1333.15,2024.39;1327.48,2040.32;1339.47,2044.64;1345.43,2028.8
758	220050000	3	70660	176.39,826.39;-58.14,3107.71;-52.12,2172.14;251.04,2200.96;430.8,2298.73;315.99,2495.4;400.45,2621.63;408.78,2655.95;442.39,2658.4;449.98,2646.51;549.17,2602.78;643.14,2634.83;684.92,2659.37;728.13,2709.04;783.34,2719.62;929.02,2583.68;999.77,2622.58;1016.98,2727.93;965.81,2854.42;992.33,2941.75;1066.47,3028.43;1018.77,3098.24
759	220050000	1	70661	0.1,140.1;1870.94,2565.89;1822.44,2577.64;1773.56,2703.84;1894.63,2760.56;1922.65,2647.8;1912.77,2588.11
760	220050000	8	70662	5.2,65.2;728.27,1370.66;691.17,1457.64;671.53,1481.59;695.37,1574.06;746.57,1583.11;794.67,1548.02;804.38,1520.43;788.05,1476.08;774.37,1454.45;792.82,1408.59;832.63,1380.52;851.07,1316.95;836.44,1287.38;918.75,1239.71;951.75,1257.55;999.83,1230.28;1012.24,1211.82;1042.42,1182.88;1061.16,1182.67;1092.59,1153.74;1104.72,1137.82;1162.18,1165.3;1196.01,1217.66;1170.69,1246.96;1141.43,1265.2;1146.85,1315.12;1106.69,1343.4;1084.64,1344.15;1089.76,1377.42;1047.44,1386.98;1088.56,1448.91;1070.73,1463.26;988.49,1450.63;934.09,1470.28;910.71,1508.84;932.55,1536.49;973.85,1529.49;1014.99,1567.49;1064.64,1598.54;1079.51,1640.83;1055.44,1663.37;1057.49,1686.92;1077.21,1701.26;1087.7,1754.52;1132.51,1781.15;1149.5,1800.26;1245.27,1775.16;1281.37,1779;1331.56,1752.68;1335.4,1718.12;1368.18,1687.65;1374.54,1677.46;1405.01,1669.78;1419.09,1653.65;1446.91,1667.03;1463.81,1687.26;1465.91,1729.75;1482.57,1804.71;1493.67,1826.14;1560.65,1876.06;1566.96,1893.01;1553.8,1930.16;1578.96,1936.16;1589.64,1925.41;1610.86,1909.55;1624.03,1875.23;1644.72,1859.14;1667.25,1846.69;1730.93,1852.46;1753.75,1826.65;1788.38,1800.14;1796.31,1784.28;1774.06,1747.9;1803.09,1679.6;1809.86,1654.34;1797.47,1620.89;1808.69,1592.84;1796.69,1566.71;1783.73,1553.94;1782.38,1503.64;1775.67,1482.06;1835.23,1443.34;1846.57,1421.74;1786.26,1365.46;1779.94,1371.94;1639.04,1409.55;1642.96,1444.33;1653.88,1448.96;1654.88,1465.51;1683,1467.83;1681.02,1493.31;1667.76,1547.91;1718.53,1579.46;1721.82,1609.84;1750.84,1675.92;1720.08,1722.94;1725.32,1750.69;1695.33,1794.42;1680.43,1806.41;1670.35,1796.39;1626.62,1798.13;1621.78,1825.41;1609.79,1825.99;1611.35,1818.23;1592.6,1798.26;1569.32,1799.15;1551.97,1789.44;1558.91,1754.04;1505.47,1708.24;1519.35,1651.33;1508.25,1640.23;1472.4,1645.91;1457.74,1634.12;1450.41,1624.88;1450.73,1608.95;1473.23,1598.21;1498.88,1601.78;1526.71,1612.11;1556.4,1613.64;1575.07,1623.74;1609.97,1590.99;1607.33,1550.12;1636.1,1541.55;1574.46,1547.52;1561.6,1555.48;1557.32,1577.82;1533.44,1575.07;1525.79,1567.42;1516.3,1569.25;1503.14,1558.23;1487.52,1560.99;1481.25,1541.48;1490.46,1531.18;1475.63,1502.96;1450.73,1534.07;1434.86,1575.89;1408.23,1582.04;1385.18,1603.03;1378.78,1587.41;1350.1,1577.17;1342.94,1544.91;1342.66,1543.11;1302.49,1520.99;1286.35,1519.56;1280.97,1536.2;1300.28,1572.48;1303.65,1609.04;1275.23,1649.24;1257.56,1717.29;1231.95,1725.23;1207.79,1702.29;1170.15,1652.1;1136.87,1660.29;1116.64,1647.75;1114.85,1616;1099.83,1587.46;1076.85,1550.54;1059.55,1550.54;1044.85,1529.27;1050.94,1514.1;1091.57,1500.7;1102.67,1516.45;1110.42,1537.89;1125.91,1539.69;1132.62,1506.38;1119.61,1488.6;1134.95,1450.87;1134.43,1442.6;1122.04,1421.69;1123.26,1380.93;1132.37,1375.72;1182.96,1368.97;1206.54,1377.68;1218.85,1387.94;1225.69,1432.37;1243.46,1465.87;1318.66,1468.61;1302.11,1521.46;1340.3,1541.53;1367.84,1492.49;1388.33,1480.51;1409.2,1473.42;1467.54,1540.05;1488.31,1514;1458.03,1494.62;1458.03,1467.2;1453.4,1450.81;1487.59,1444.05;1509.32,1462.57;1507.9,1484.65;1452.04,1527.61;1478.93,1545.19;1493.97,1529.56;1505.3,1526.03;1518.61,1515.06;1548.55,1526.42;1575.43,1534.07;1576.4,1548.85;1634.26,1540.63;1668.75,1547.38;1681.86,1495.01;1631.2,1526.86;1604.88,1511.25;1585.18,1503.88;1546,1462.92;1536.43,1445;1583.63,1408.63;1601.66,1403.18;1633.63,1410.85;1598.54,1380.53;1568.97,1382.76;1543.1,1409.49;1449.95,1413.81;1428.09,1420.67;1445.81,1401.77;1421.4,1382.48;1417.86,1347.44;1447.38,1315.55;1456.83,1296.26;1466.68,1304.13;1519.51,1307.34;1508.34,1263.88;1457.62,1243.5;1417.07,1254.53;1402.9,1278.54;1389.12,1282.48;1385.57,1275.39;1376.52,1272.64;1356.83,1273.82;1345.02,1296.26;1350.14,1305.31;1380.85,1306.1;1382.42,1320.28;1365.89,1340.75;1364.31,1360.43;1380.85,1372.64;1381.24,1417.13;1361.16,1428.94;1354.47,1452.95;1345.33,1461.77;1330.97,1434.43;1305.67,1446.05;1312.51,1436.48;1287.22,1428.96;1266.71,1434.43;1267.39,1393.41;1236.93,1348.23;1186.26,1300.33;1198.85,1280.6;1231.39,1264.31;1245.64,1250.46;1235.67,1224.46;1256.33,1200.58;1280.48,1187.12;1288,1204.93;1306.21,1214.83;1327.58,1219.18;1314.12,1271.04;1288.79,1299.54;1310.96,1307.46;1339.85,1302.71;1357.67,1272.62;1373.9,1220.37;1369.54,1196.22;1323.23,1186.33;1294.33,1179.2;1236.93,1161.78;1209.99,1153.62;1192.78,1105.79;1214.71,1071.95;1250.44,1031.34;1279.68,996.42;1325.36,987.21;1346.47,987.48;1350.78,1007.39;1338.38,1037.34;1337.87,1051.55;1309.98,1062.91;1313.26,1083.37;1287.18,1110.22;1238.3,1161.25;1301.95,1181.69;1318.68,1169.62;1329.78,1148.96;1341.92,1147.67;1362.58,1122.36;1360.77,1106.61;1362.4,1077.88;1378.41,1056.97;1390.03,1056.97;1401.91,1077.63;1418.29,1094.09;1409.96,1121.51;1424.52,1132.76;1413.93,1155.59;1443.82,1194.16;1471.18,1196.96;1499.98,1187.69;1502.62,1158.9;1494.91,1130.8;1427.11,1089.24;1440.42,1065.56;1474.71,1065.56;1479.36,1076.61;1583.98,1084.16;1580.13,1104.71;1542.63,1109.02;1531.85,1150.83;1503.4,1166.78;1501.25,1180.58;1550.39,1179.71;1555.13,1214.2;1538.32,1244.37;1508.66,1262.4;1518.57,1307.65;1564.69,1326.62;1626.33,1336.1;1598.72,1380.58;1633.26,1410.63;1780.04,1372.12;1754.18,1367.37;1745.76,1352.21;1725.39,1363.16;1710.51,1333.11;1713.08,1327.24;1681.11,1276.51;1680.03,1276.51;1659.67,1289.57;1636.25,1304.21;1611.25,1300.76;1611.68,1267.14;1635.81,1229.64;1690.99,1233.09;1703.3,1248.93;1680.45,1276.08;1712.81,1327.51;1726.1,1320.57;1766.81,1304.5;1782.55,1314.75;1770.19,1337.17;1782.91,1345.48;1798.1,1351.81;1786.1,1365.12;1846.61,1421;1842.7,1369.75;1882.35,1342.58;1774.53,1066.22;1742.41,1061.6;1734.45,1047.38;1712.27,1039.99;1707.11,1001.71;1659.95,992.22;1649.65,959.79;1641.44,879.66;1654.22,826.77;1744.89,758.77;1794.87,694.26;1826.68,699.69;1854.58,735.14;1897.58,773.5;1915.02,770.01;1926.06,804.89;1958.03,831.04;1969.07,900.2;1953.94,928.09;1956.85,959.47;1939.24,970.73;1921.98,986.79;1905.53,998.63;1896.99,1007.71;1877.82,1043.21;1846.36,1038.15;1831.52,1055.17;1806.03,1049.56;1797.54,1079.03;1779.01,1070.44;1773.6,1065.73;1879.68,1337.76;1895.23,1337.81;1900.57,1287.82;1957.87,1236.7;1936.53,1191.48;1937.67,1171.03;1966.73,1165.22;1984.16,1134.99;1973.12,1060.02;2041.12,1044.33;2045.19,981.56;2092.28,936.82;2075.43,871.14;2028.35,803.14;2039.98,767.69;2014.98,742.12;2026.61,697.95;2018.47,674.7;1937.11,646.22;1906.3,610.19;1873.76,616;1861.71,608.83;1748.38,639.05;1696.65,655.9;1639.11,593.13;1602.5,596.62;1593.78,687.29;1586.81,779.7;1565.88,805.27;1556.08,854.59;1533.99,899.34;1508.42,903.99;1495.05,952.23;1470.06,980.13;1419.21,999.9;1399.32,983.37;1379.7,982.08;1361.64,955.8;1311.01,928.46;1294.22,954.45;1265.88,969.07;1229.87,1011.31;1213.63,1012.39;1195.76,1043.53;1166.25,1049.21;1166.05,1075.81;1117.97,1068.33;1092.78,1079.57;1060.74,1077.34;1053.66,1123.35;1017.11,1129.32;975.06,1163.87;958.69,1196.89;898.96,1181.38;867.34,1139.59;814.14,1073.14;782.45,1066.63;752.21,1039.93;731.69,1047.43;702.77,1040.57;687.11,989.59;693.14,955.27;709.39,933.54;731.76,882.44;736.62,858.17;694.91,809.18;647.68,831.47;656.87,926.7;624.31,990.19;680.59,1084.42;673.53,1109.14;698.02,1122.38;708.39,1148.86;725.03,1152.2;765.2,1197.88;744.45,1246.87;755.01,1296.87;787.07,1308.79;782.64,1343.65
761	220050000	11	70663	0.1,53.1;1293.77,2007.65;1292.92,2009.91;1293.85,2014.13;1296.75,2016.87;1299.04,2017.21;1305.6,2013.58;1309.81,2007.88;1307.54,2003.84;1300.5,2004.27
762	220050000	2	70664	0.1,800.1;-38.92,614.1;-40.02,1700.49;596.87,1677.55;607.74,1525.2;491.14,1409.81;559.66,1118.93;556.05,920.61;588.5,828.05;470.71,724.68;225.51,588.86
763	220050000	3	70665	0.1,800.1;2403.35,-49.13;2366.95,543.71;2157.48,616.96;2205.19,1067.65;2183.48,1237.44;2544.78,1006.44;3194.35,998.54;3158.81,-73.54
764	220070000	6	70666	1,401;2433.61,2493.26;2419.26,2481.4;2386.03,2503.4;2383.74,2538.92;2401.33,2550.05;2445.27,2555.51;2514.22,2536.6;2545.01,2556.82;2589.05,2555.1;2603.51,2536.71;2595.28,2520.18;2563.26,2490.49;2543.42,2486.69;2530.59,2494.4;2518.94,2498.85;2468.06,2514.42
765	220070000	51	70667	400,460;647.66,553.69;568.6,571.71;552.08,623.4;643.16,636.54;681.44,580.75
766	220070000	51	70668	306.9,376.9;2968.84,865.55;2967.2,896.99;2983.08,914.42;3021.85,919.09;3066.56,861.29;3045.15,814.08;2994.61,852.67
767	220070000	3	70669	1,1001;2483.32,1973.14;2473.54,2140.14;2455.54,2206.5;2592.88,2372.65;2626.28,2302.53;2709.71,2144.34;2671.44,2135.35;2659.74,2084.8;2601.23,1862.16
768	220070000	2	70670	162.7,193;1038.02,2415.77;1002.45,2465.91;1029.44,2509.19;1070.96,2561.19;1102.34,2574.71;1010.74,2565.44;995.42,2591.38;1005.72,2604.75;1039.74,2613;1054.74,2646;1074.74,2634;1055.74,2688;1112.96,2713.07;1143.01,2680.58;1193.72,2604.72;1170.08,2527.35;1136.1,2518.2;1084.1,2456.42;1149.66,2383.62;1225.87,2366.17;1254.62,2340.57;1268.75,2351.4;1249.15,2399.8;1274.05,2420.15;1240.05,2487.56;1170.46,2527.34;1194.11,2605.48;1216.98,2597.97;1297.88,2615.51;1341.79,2577.94;1374.48,2513.54;1394,2446.69;1394.48,2390.09;1354.34,2282.83;1315.79,2243.79;1240.65,2223.79;1205.12,2248.46;1138.35,2255.94;1094.58,2374.82
769	220070000	51	70671	236.01,276.01;820.78,1354.74;811.11,1418.02;816.09,1447.84;828.1,1495.52;856.08,1490.84;846.57,1459.04;858.57,1416.3;869.27,1386.82;877.58,1348.54;867.95,1328.12
770	220070000	3	70672	130,1000;2106.88,376.39;1882.46,800.33;2040.24,1013.2;2153.96,1105.95;2267.42,1064.69;2294.23,995.93;2247.54,922.83;2310.11,874.01;2294.2,780.85;2369.84,742.34;2431.72,761.59;2464.04,813.16;2544.49,855.11;2657.12,849.07;2767.46,984.16;3123.74,1117.95;3124.51,375.41
771	220070000	22	70673	276,386.1;469,1633;475,1579;508,1549;527,1549;555,1574;540,1618;503,1652
772	220070000	4	70674	296,996;2461.28,1294.84;2396.95,1361.84;2387.81,1389.3;2374.25,1436.75;2368.39,1531.19;2411.63,1556.56;2436.92,1589.86;2517.92,1574.76;2656.79,1632.75;2717.92,1524.29;2650.2,1392.28;2555.07,1262.23
773	220070000	58	70675	195.92,270.92;2392.67,1358.36;2391.84,1412.99;2401.38,1413.03;2401.31,1444.19;2389.36,1451.79;2388.74,1498.83;2402.4,1505.35;2403.07,1530.28;2418.71,1542.4;2418.71,1586.51;2397.94,1600.09;2397.76,1642.64;2557.21,1642.01;2556.46,1571.28;2512.65,1571.41;2513.3,1530.34;2604.5,1530.06;2604.46,1418.82;2623.42,1418.83;2622.84,1358.66
774	220070000	4	70676	1,1001;1734.32,1710.65;1851.43,1740.15;1873.64,1792.82;1963.1,1782.03;2003.74,1802.26;2052.57,1908.3;2031.21,2057.14;1935.82,2162.11;1826.68,2189.4;1746.31,2170.21;1716.91,2135.46;1701.04,2045.36;1624.9,1972.39;1631.25,1849.92
775	220070000	3	70677	368.3,398.3;856,2817;804,2857;757,2893;722,2900;731,2930;774,2998;791,3012;859,3020;912,3049;978,3029;991,2954;984,2925;975,2875;952,2851;976,2804;1012,2806;1027,2779;1123,2712;1063,2670;1015,2697;1031,2642;955,2606;943,2643;933,2719;880,2746
776	220070000	2	70678	1,1001;1038.06,657.69;1044.37,801.16;998.68,974.28;1057.25,1094.69;1018.34,1222.75;1026.45,1360.03;1086.8,1534.65;1187.72,1563.67;1235.92,1624.76;1387.99,1677.58;1551.97,1538.23;1605.71,1565.24;1744.01,1562.73;1825.65,1506.36;2076.77,1549.23;2134.86,1488.68;2133.79,1453.81;2186.82,1360.12;2217.7,1288.56;2228.98,1224.42;2149.56,1169.31;2173.98,1055.46;2045.16,995.5;1921.09,815.87;1581.77,815.59;1214.02,641.15
777	220070000	1	70679	1,1001;-32.69,2081.26;-31.24,2584.44;246.47,2567.58;302.63,2654.75;430.39,2692.01;530.65,2658.3;567.92,2405.43;633.57,2332.68;553.72,2269.68;577.68,2161.44;519.12,2086.91;448.14,2041.66;349.41,2098.09;276.66,2018.24;207.43,2037.89
778	220070000	13	70680	360.14,560.14;2413.25,1992.23;2401.28,1969;2403.08,1880.33;2454.37,1786.32;2420.27,1754.67;2396.18,1704.94;2412.58,1625.47;2457.19,1581.89;2524.87,1569.58;2647.4,1628.03;2598.18,1803.11;2583.63,1894.5;2556.77,1945.61;2496.13,1998.85;2494.63,2023.19;2490.53,2128.32;2512.93,2161.33;2491.65,2233.78;2458.04,2213.24;2419.2,2166.93;2420.01,2092.89;2389.32,2040.33
779	220070000	52	70681	203.77,363.77;1416.39,887.19;1493.08,899.68;1457.93,1081.81;1385.31,1072.51
780	220070000	12	70682	554.74,569.74;1845.04,2954.55;1861.23,2946.25;1874.08,2968.18;1855.82,2977.3
781	220070000	2	70683	1,1001;341.69,837.26;303.95,983.99;326.96,1140.68;567.8,1135.38;649.2,1161.64;762.25,1567.97;868.72,1484.11;839.11,1344.37;951.09,1277.73;1051.02,1283.55;1077.88,1100.04;1017.49,980.19;1057.32,799.74;1004.49,590.04;842.94,478.28;691.25,496.37;450.23,638.55
782	220070000	2	70684	1,131;1062.14,2132.75;1077.33,2142.78;1077.26,2169.17;1171.16,2166.8;1152.82,2150.89;1166.25,2126.89;1189.87,2123.69;1208.11,2131.87;1214.56,2147.4;1206.79,2175.12;1170.65,2167.14;1077.11,2169.69;1067.73,2177.58;1050.23,2181.98;1036.8,2165;1040.88,2145.13
783	220070000	50	70685	280,350;2252.83,1579.98;2249.37,1604.2;2267.28,1683.18;2253.44,1690.91;2230.03,1736.51;2248.35,1791.87;2311.66,1790.04;2318.37,1734.68;2376.79,1722.87;2420.07,1705.72;2419.94,1682.53;2387.17,1651.63;2347.48,1637.99;2322.65,1559.83
784	220070000	18	70686	553,567;1695.44,2880.82;1723.14,2875.53;1726.66,2892.11;1699.33,2899.69
785	220070000	56	70687	331.28,355.28;1007.82,759.51;1008.03,761.58;1002.13,764.41;1001.79,770.01;1002.53,775.56;1004.38,780.16;1009.14,779.58;1010.87,783.73;1028.42,780.97;1025.22,755.98
786	220070000	14	70688	560,575;1906.01,2891.97;1911.45,2872.86;1934.26,2879.15;1929.17,2898.16
787	220070000	1	70689	1,1001;-54.86,2570.18;-43.84,3108.76;648.95,3103.25;656.55,2931.08;585.9,2732.9;535.18,2643.58;428.88,2669.46;315.11,2637.35;252.72,2552.94
788	220070000	12	70690	427.56,577.56;2743.57,2479.91;2721.77,2473.37;2740.86,2599.17;2751.38,2598.72;2815.92,2559.98;2835.67,2531.14;2855.84,2487;2893.44,2484.27;2919.6,2489.72;2941.4,2435.77;2959.38,2448.3;2998.07,2440.67;3037.86,2380.18;3075.35,2378.78;3076.3,2705.35;2961.57,2721.58;2937.98,2690.58;2898.18,2672.04;2864.42,2676.24;2826.48,2700.76;2792.73,2685.65;2777.48,2687.3;2759.66,2668.02;2668.54,2762.35;2684.62,2785.61;2689.5,2812.21;2661.8,2845.27;2634.26,2873.64;2653.7,2964.33;2708.75,2997.18;2732.81,2968.03;2754.56,2911.58;2807.76,2867.17;2807.76,2805.63;2897.74,2775.56;2971.77,2783.42;2961.11,2723.43;3078.15,2706.27;3079.28,2379.22;3079.71,2274.62;3009.52,2322.41;2952.84,2358.93;2932.13,2392.17;2926.14,2413.42;2898.34,2393.8;2869.29,2368.04;2815.77,2387.1;2763.71,2431.07
789	220070000	2	70691	1,1001;2082.66,1863.31;2074.03,1978.14;2096.89,2057.74;2091.81,2114.48;2035.92,2119.56;1945.68,2214.03;1974.32,2322.06;1991.51,2308.97;2115.91,2300.78;2187.11,2271.32;2402.07,2452.42;2503.53,2388.82;2596.82,2357.59;2530.36,2252.35;2442.7,2157.77;2432.04,2077.31;2430.96,1886.27;2479.2,1768.02;2417.44,1711.71;2417.23,1682.81;2427.94,1634.85;2399.67,1639.48;2399.16,1600.42;2422.34,1594.09;2423.18,1557.03;2221.05,1415.98;2149.07,1398.19;2124.51,1447.31;2121.12,1477.8;2070.64,1526.77;1799.47,1484.48;1683.45,1568.32;1701.55,1609.51;2068.95,1746.95;2129.07,1801.99
790	220070000	11	70692	1,601;2235.32,1113.09;2277.96,999.58;2166.52,1050.75;2116.49,1191.76;2145.73,1215.08;2193.52,1258.38;2172.72,1350.23;2114.74,1355.14;2092.97,1460.16;2205.63,1444.12;2260.69,1511.04;2349.29,1541.59;2394,1540.77;2396.67,1509.75;2396.44,1437.11;2356.93,1421.29;2297.1,1370.33;2335.41,1245.21;2398.04,1169.98;2322.8,1149.35
791	220070000	1	70693	570,1070;1703.58,2444.67;1492.01,2642.47;1488.08,3142.36;2245.79,3140.39;2237.92,2890.45;2136.56,2589.33;1963.37,2442.7
792	220070000	2	70694	1,1001;1201.53,1824.45;1154.31,1914.54;1246.06,2019.83;1290.95,2055.36;1286.23,2148.87;1283.06,2203.43;1409.33,2332.24;1556.95,2314.04;1611.72,2160.2;1603.63,2048.29;1595.61,1961.57;1594.31,1907.85;1547.87,1852.98;1588.69,1815.81;1640.51,1739.11;1561.37,1668.98;1414.54,1778.26;1382.68,1746.73;1352.88,1738.7;1277.27,1780.53
